651.12,0.0013002
651.35,0.0009891
651.58,0.0019606
651.81,0.00034109
652.04,0
652.27,0.00044529
652.5,0.00070871
652.73,0.00204
652.96,0.0028812
653.19,0.0030454
653.42,0.0019789
653.65,0.00070662
653.88,0.0035745
654.11,0.00088473
654.34,0.0044131
654.57,0.0020088
654.8,0.00074698
655.03,0.00027384
655.26,0.00047045
655.49,0
655.72,0.0022255
655.96,0.00029505
656.19,0.0015746
656.42,0.0016888
656.65,0.0012068
656.88,0.0017307
657.11,0.0033441
657.34,0.0014649
657.57,0.0034539
657.8,0.0011735
658.03,0.0064023
658.26,0.0016995
658.49,0.0023033
658.72,0.0030435
658.95,0.0019316
659.18,0.0009734
659.41,0.0017636
659.64,0.0010821
659.87,0.0023351
660.1,0.0014722
660.33,0.0031605
660.56,0.00064539
660.8,0.0040004
661.03,0.0021887
661.26,0.0036217
661.49,0.00074147
661.72,0.0045819
661.95,0.0029552
662.18,0.0035887
662.41,0.0025605
662.64,0.0020863
662.87,0.00054139
663.1,0.0028565
663.33,0.0019759
663.56,0.0032202
663.79,0.00096037
664.02,0.0021523
664.26,0.002303
664.49,0.0029489
664.72,0.0030068
664.95,0.0024014
665.18,0.0035092
665.41,0.0033148
665.64,0.0030467
665.87,0.0043321
666.1,0.0028416
666.33,0.0027142
666.56,0.0030773
666.79,0.0033706
667.02,0.0029311
667.26,0.0026189
667.49,0.00251
667.72,0.0036321
667.95,0.0025335
668.18,0.0050319
668.41,0.0050447
668.64,0.0050325
668.87,0.0036541
669.1,0.0045977
669.33,0.0055642
669.56,0.0062405
669.8,0.006046
670.03,0.0067732
670.26,0.0089811
670.49,0.0057168
670.72,0.0064829
670.95,0.0080215
671.18,0.007682
671.41,0.0065257
671.64,0.0063028
671.87,0.0071431
672.1,0.0068939
672.34,0.0097688
672.57,0.0094679
672.8,0.0093821
673.03,0.011525
673.26,0.012279
673.49,0.011535
673.72,0.014025
673.95,0.012227
674.18,0.015532
674.42,0.013718
674.65,0.018239
674.88,0.016914
675.11,0.018667
675.34,0.019326
675.57,0.021546
675.8,0.021316
676.03,0.024957
676.27,0.025248
676.5,0.028773
676.73,0.027974
676.96,0.031529
677.19,0.034083
677.42,0.038582
677.65,0.040593
677.88,0.043919
678.11,0.046722
678.35,0.051872
678.58,0.056282
678.81,0.061003
679.04,0.067952
679.27,0.070962
679.5,0.077628
679.73,0.087166
679.97,0.090454
680.2,0.10259
680.43,0.11131
680.66,0.1245
680.89,0.13459
681.12,0.14801
681.35,0.16315
681.59,0.17915
681.82,0.19822
682.05,0.21684
682.28,0.23271
682.51,0.25465
682.74,0.27798
682.97,0.30161
683.21,0.32831
683.44,0.35384
683.67,0.38069
683.9,0.41313
684.13,0.43401
684.36,0.47115
684.59,0.49764
684.83,0.53054
685.06,0.5556
685.29,0.57273
685.52,0.59938
685.75,0.61916
685.98,0.6411
686.22,0.65368
686.45,0.66877
686.68,0.6822
686.91,0.67766
687.14,0.69536
687.37,0.70246
687.6,0.71058
687.84,0.71547
688.07,0.70754
688.3,0.71399
688.53,0.71688
688.76,0.71997
688.99,0.7134
689.23,0.70953
689.46,0.71331
689.69,0.70155
689.92,0.70102
690.15,0.69781
690.39,0.70232
690.62,0.70769
690.85,0.70042
691.08,0.71089
691.31,0.70196
691.54,0.70376
691.78,0.69985
692.01,0.6974
692.24,0.69854
692.47,0.69925
692.7,0.69912
692.94,0.69482
693.17,0.70843
693.4,0.71048
693.63,0.70015
693.86,0.704
694.09,0.70069
694.33,0.70965
694.56,0.7147
694.79,0.71012
695.02,0.72032
695.25,0.72001
695.49,0.72291
695.72,0.73195
695.95,0.72608
696.18,0.72521
696.41,0.73184
696.65,0.73139
696.88,0.73574
697.11,0.73884
697.34,0.73383
697.57,0.72752
697.81,0.73539
698.04,0.74006
698.27,0.73733
698.5,0.74427
698.73,0.74588
698.97,0.73466
699.2,0.74314
699.43,0.73869
699.66,0.73452
699.89,0.7364
700.13,0.73659
700.36,0.73888
700.59,0.73749
700.82,0.73512
701.06,0.73669
701.29,0.73173
701.52,0.73133
701.75,0.74834
701.98,0.72986
702.22,0.73477
702.45,0.73782
702.68,0.7258
702.91,0.73124
703.14,0.72823
703.38,0.73015
703.61,0.72809
703.84,0.7221
704.07,0.73292
704.31,0.71821
704.54,0.71903
704.77,0.72076
705,0.71606
705.24,0.70969
705.47,0.6979
705.7,0.69916
705.93,0.71267
706.16,0.69429
706.4,0.6923
706.63,0.6888
706.86,0.68339
707.09,0.68417
707.33,0.68139
707.56,0.68572
707.79,0.6778
708.02,0.67182
708.26,0.67539
708.49,0.6805
708.72,0.6641
708.95,0.65936
709.19,0.67073
709.42,0.66091
709.65,0.66189
709.88,0.65912
710.12,0.65088
710.35,0.65163
710.58,0.65017
710.81,0.64621
711.05,0.64186
711.28,0.63886
711.51,0.63465
711.74,0.63385
711.98,0.63274
712.21,0.62123
712.44,0.6192
712.67,0.61843
712.91,0.61014
713.14,0.61358
713.37,0.60307
713.6,0.60015
713.84,0.59389
714.07,0.58988
714.3,0.57859
714.53,0.57472
714.77,0.56294
715,0.55151
715.23,0.54169
715.47,0.53075
715.7,0.5151
715.93,0.50265
716.16,0.50083
716.4,0.47829
716.63,0.46133
716.86,0.44561
717.09,0.43396
717.33,0.42067
717.56,0.39791
717.79,0.37413
718.03,0.36038
718.26,0.34127
718.49,0.3296
718.72,0.30594
718.96,0.29415
719.19,0.26875
719.42,0.25834
719.66,0.24083
719.89,0.22521
720.12,0.21176
720.35,0.1962
720.59,0.18807
720.82,0.17599
721.05,0.16238
721.29,0.15212
721.52,0.13969
721.75,0.12737
721.98,0.12022
722.22,0.11449
722.45,0.10461
722.68,0.097469
722.92,0.08894
723.15,0.086205
723.38,0.078702
723.61,0.074692
723.85,0.066918
724.08,0.064642
724.31,0.058454
724.55,0.057126
724.78,0.050271
725.01,0.047538
725.25,0.047002
725.48,0.039993
725.71,0.03953
725.94,0.034464
726.18,0.034032
726.41,0.032944
726.64,0.030424
726.88,0.029075
727.11,0.026806
727.34,0.027193
727.58,0.023182
727.81,0.021908
728.04,0.022526
728.28,0.020688
728.51,0.018726
728.74,0.018532
728.98,0.018164
729.21,0.017114
729.44,0.015509
729.67,0.014422
729.91,0.013915
730.14,0.010861
730.37,0.011022
730.61,0.011202
730.84,0.010198
731.07,0.010453
731.31,0.0088142
731.54,0.011057
731.77,0.0085984
732.01,0.0077758
732.24,0.0088207
732.47,0.01002
732.71,0.0088912
732.94,0.0091755
733.17,0.0075024
733.41,0.0077775
733.64,0.0075391
733.87,0.0084473
734.11,0.0081112
734.34,0.0052017
734.57,0.0049308
734.81,0.0032605
735.04,0.0042234
735.27,0.0072141
735.51,0.0041082
735.74,0.003961
735.97,0.0027781
736.21,0.0053205
736.44,0.0049342
736.67,0.0064835
736.91,0.0050531
737.14,0.0062321
737.37,0.0051767
737.61,0.0057724
737.84,0.0039155
738.08,0.0052024
738.31,0.0038128
738.54,0.0047575
738.78,0.00343
739.01,0.004222
739.24,0.0015984
739.48,0.0036179
739.71,0.0046105
739.94,0.002979
740.18,0.0024599
740.41,0.0037903
740.64,0.0026039
740.88,0.0038447
741.11,0.0022402
741.34,0.0026182
741.58,0.0030497
741.81,0.0049937
742.05,0.0032343
742.28,0.0041043
742.51,0.0014314
742.75,0.0034518
742.98,0.0015382
743.21,0.0027905
743.45,0.00016282
743.68,0.0040143
743.91,0.0035026
744.15,0.0014694
744.38,0.00042628
744.62,0.002189
744.85,0.0032722
745.08,0.0020641
745.32,0.0025795
745.55,0.0038961
745.78,0.003166
746.02,0.0043827
746.25,0.0035087
746.49,0.0026776
746.72,0.0033144
746.95,0.0046159
747.19,0.0040369
747.42,0.0016504
747.65,0.00086649
747.89,0.0031825
748.12,0.0019597
748.36,0.00052838
748.59,0.0040859
748.82,0.0027775
749.06,0.00028708
749.29,0.001647
749.53,0.0014789
749.76,0.0031069
749.99,0.0023095
750.23,0.0021357
750.46,0.00034177
750.7,0.0017472
750.93,0.0031681
751.16,0.00069084
751.4,0.0028117
751.63,0.00053945
751.86,0.0011389
752.1,0.0016844
752.33,0.0013435
752.57,0.0012646
752.8,0.0025581
753.03,0
753.27,0.0019467
753.5,0.0014969
753.74,0.0019865
753.97,0.0018895
754.2,0.0023924
754.44,0.0014299
754.67,0.003637
754.91,0.0022751
755.14,0.0019357
755.38,0.0014436
755.61,0.0016152
755.84,0.00019662
756.08,0.001009
756.31,0
756.55,0.0030074
756.78,0.0018182
757.01,0.0002492
757.25,0.0023697
757.48,0.00070802
757.72,0.00445
757.95,0.0018892
758.18,0.0023717
758.42,0.0052742
758.65,0.0022865
758.89,0.0031988
759.12,0.0019591
759.36,0.0016535
759.59,0.002579
759.82,0.00058612
760.06,0.0011729
760.29,0
760.53,0.0011429
760.76,0
760.99,0
761.23,0.0023721
761.46,0.001273
761.7,0.0026766
761.93,0.0026303
762.17,0.0018955
762.4,0
762.63,0.0037684
762.87,0.0022636
763.1,0.0024553
763.34,0.0014377
763.57,0.0018484
763.81,0.0011603
764.04,0.0022355
764.28,0.00056457
764.51,0.0013922
764.74,0
764.98,0.0034215
765.21,0.00030669
765.45,0.002475
765.68,0.00028093
765.92,0.0027577
766.15,0.0026742
766.38,0.0026478
766.62,0.0017383
766.85,0.0042067
767.09,0.00099471
767.32,0.0025278
